T [ms],AccX [mg],AccY [mg],AccZ [mg],GyroX [mdps],GyroY [mdps],GyroZ [mdps],MagX [mgauss],MagY [mgauss],MagZ [mgauss]
14687,-136,-280,-767,-910,560,420,-146,514,-796
14689,176,207,-873,-1680,1820,280,-146,514,-796
14691,176,207,-873,-1680,1820,280,-146,514,-796
14693,176,207,-873,-1680,1820,280,-146,514,-796
14695,176,207,-873,-1680,1820,280,-146,514,-796
14697,176,207,-873,-1680,1820,280,-978,-126,-199
14699,207,121,-1196,-1960,280,280,-978,-126,-199
14701,207,121,-1196,-1960,280,280,-978,-126,-199
14703,207,121,-1196,-1960,280,280,-978,-126,-199
14705,207,121,-1196,-1960,280,280,-978,-126,-199
14707,207,121,-1196,-1960,280,280,-825,-703,-1082
14709,-175,-295,-939,-700,1330,350,-825,-703,-1082
