T [ms],AccX [mg],AccY [mg],AccZ [mg],GyroX [mdps],GyroY [mdps],GyroZ [mdps],MagX [mgauss],MagY [mgauss],MagZ [mgauss]
38620,-50,0,-935,-1470,1120,280,328,230,-1664
38622,-50,0,-935,-1470,1120,280,328,230,-1664
38624,-50,0,-935,-1470,1120,280,379,533,-1129
38626,-50,0,-935,-1470,1120,280,379,533,-1129
38628,51,-46,-1208,-1470,1120,280,379,533,-1129
38630,51,-46,-1208,-1820,840,210,379,533,-1129
38632,51,-46,-1208,-1820,840,210,379,533,-1129
38634,51,-46,-1208,-1820,840,210,-361,526,-238
38636,51,-46,-1208,-1820,840,210,-361,526,-238
38638,-46,8,-1064,-1820,840,210,-361,526,-238
38640,-46,8,-1064,-1610,770,280,-361,526,-238
38642,-46,8,-1064,-1610,770,280,-361,526,-238
38644,-46,8,-1064,-1610,770,280,-1012,89,-7
38646,-46,8,-1064,-1610,770,280,-1012,89,-7
38648,0,8,-1060,-1610,770,280,-1012,89,-7
38650,0,8,-1060,-1960,1050,210,-1012,89,-7
38652,0,8,-1060,-1960,1050,210,-1012,89,-7
38654,0,8,-1060,-1960,1050,210,-770,-105,-836
38656,0,8,-1060,-1960,1050,210,-770,-105,-836
38658,-19,-3,-873,-1960,1050,210,-770,-105,-836
38660,-19,-3,-873,-1890,910,210,-770,-105,-836
38662,-19,-3,-873,-1890,910,210,-770,-105,-836
38664,-19,-3,-873,-1890,910,210,241,170,-1591
38666,-19,-3,-873,-1890,910,210,241,170,-1591
38668,-54,-50,-892,-1890,910,210,241,170,-1591
38670,-54,-50,-892,-1050,1470,210,241,170,-1591
38672,-54,-50,-892,-1050,1470,210,241,170,-1591
38674,-54,-50,-892,-1050,1470,210,413,492,-1278
38676,-54,-50,-892,-1050,1470,210,413,492,-1278
38678,-22,35,-1064,-1050,1470,210,413,492,-1278
38680,-22,35,-1064,-1960,770,280,413,492,-1278
