T [ms],AccX [mg],AccY [mg],AccZ [mg],GyroX [mdps],GyroY [mdps],GyroZ [mdps],MagX [mgauss],MagY [mgauss],MagZ [mgauss]
137949,-73,98,-884,-1680,910,140,203,-153,-1503
137989,-73,-50,-1200,-1540,980,140,-858,-401,-942
138029,-58,-97,-1052,-1680,700,140,-830,106,-207
138069,31,8,-841,-1680,980,140,146,531,-713
138109,-163,-3,-799,-1540,560,140,422,54,-1504
138149,-50,-34,-1064,-1750,770,140,-495,-459,-1201
138189,94,0,-1068,-1610,980,210,-1031,-148,-373
138229,-182,35,-939,-1540,700,210,-229,579,-453
138269,-186,23,-947,-1610,980,210,472,284,-1249
138309,-46,-15,-1025,-1470,910,210,2,-396,-1434
138349,-69,-61,-1087,-1610,770,140,-976,-303,-686
138389,-81,-38,-943,-1610,910,70,-728,-226,-535
138429,12,-61,-1072,-1540,770,140,-580,417,-322
138469,-124,20,-869,-1750,840,140,446,390,-1069
138509,-151,-7,-806,-1540,980,140,177,-184,-1473
138549,-85,-26,-1099,-1680,630,140,-857,-401,-929
138589,23,16,-1083,-1680,980,210,-831,110,-216
138629,-182,0,-974,-1610,770,210,186,512,-742
138669,-214,43,-900,-1750,770,210,406,19,-1515
138709,-15,31,-997,-1680,980,140,-533,-461,-1178
138749,-132,-65,-1196,-1610,700,140,-1027,-138,-361
138789,-38,-42,-1044,-1680,980,70,-227,576,-455
138829,-132,47,-748,-1540,910,210,470,277,-1255
138869,-198,-38,-958,-1680,770,140,7,-389,-1434
138909,-46,-61,-1255,-1610,1050,210,-955,-315,-724
138949,62,47,-1005,-1610,700,140,-730,248,-256
138989,-182,66,-884,-1750,770,70,320,472,-869
139029,-163,16,-943,-1610,980,70,322,-24,-1502
139069,-26,8,-970,-1540,700,210,-619,-477,-1153
139109,-69,-120,-1208,-1610,1050,140,-975,-90,-295
139149,-108,-61,-1029,-1470,910,210,-203,571,-482
139189,-15,-34,-1044,-1680,700,140,503,259,-1304
139229,-85,-65,-1165,-1680,1050,70,-15,-377,-1405
139269,-97,-30,-958,-1540,630,210,-1001,-320,-695
139309,-30,39,-721,-1750,840,210,-674,274,-242
139349,-163,-22,-873,-1680,910,210,302,478,-847
139389,-38,-26,-1083,-1680,630,140,355,-25,-1547
139429,-3,8,-1122,-1610,1050,70,-586,-453,-1141
139469,-108,-22,-1118,-1540,700,140,-1018,-120,-335
139509,-175,74,-853,-1750,770,210,-230,584,-449
139549,-61,74,-849,-1610,1050,210,452,305,-1226
139589,-124,-19,-1087,-1610,560,140,83,-331,-1461
139629,-42,-11,-1033,-1610,1050,140,-911,-346,-815
139669,-85,-85,-1118,-1540,910,280,-791,142,-213
139709,-81,-58,-1013,-1610,700,210,194,519,-730
139749,-19,31,-709,-1610,1050,70,405,83,-1459
139789,-178,-7,-869,-1540,700,140,-405,-508,-1287
139829,-77,-26,-997,-1680,840,140,-1015,-193,-444
139869,-120,-38,-1122,-1540,980,280,-515,472,-345
139909,-65,-46,-1251,-1680,630,70,469,354,-1125
139949,-116,4,-927,-1540,980,140,174,-201,-1475
139989,-93,-50,-1114,-1540,700,210,-840,-410,-968
140029,-85,-69,-1239,-1750,770,210,-887,43,-230
140069,35,16,-994,-1610,980,70,7,557,-615
140109,-139,47,-951,-1610,630,70,492,168,-1428
140149,-217,20,-919,-1680,980,280,-208,-469,-1343
140189,-7,23,-955,-1470,840,210,-1028,-285,-609
140229,-58,-81,-1263,-1680,630,70,-623,347,-273
140269,-50,-42,-1142,-1610,980,70,337,443,-921
140309,-73,-3,-888,-1470,770,210,293,-71,-1552
140349,-112,-3,-861,-1750,840,140,-658,-433,-1101
140389,-104,27,-783,-1540,1050,210,-1000,-81,-307
140429,-147,-69,-1087,-1610,630,0,-151,585,-501
140469,-69,-93,-1290,-1610,1050,140,475,274,-1283
